id,member_id,term,purpose,loan_status,loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt
58170707,61974437, 36 months,credit_card,Fully Paid,4800,6.24,146.55,OWN,55000,Not Verified,7675,9.1,27,0,4916.61
64731604,69232330, 36 months,credit_card,Fully Paid,8000,13.67,272.15,RENT,29000,Verified,2735,38,10,6,8114.75
63947609,68378336, 36 months,credit_card,Fully Paid,16000,12.59,535.95,MORTGAGE,160000,Not Verified,32266,79,28,5,17357.89
54028684,57569432, 36 months,credit_card,Fully Paid,9600,6.24,293.1,MORTGAGE,100000,Source Verified,11612,16.9,40,9,10005.84
63447233,67790012, 36 months,credit_card,Fully Paid,5175,9.99,166.96,RENT,33280,Verified,5333,80.8,9,0,5532.02
58542462,62383187, 36 months,credit_card,Fully Paid,10000,9.99,322.63,RENT,120000,Source Verified,8444,60.7,48,4,10813.7
46427577,49565338, 36 months,credit_card,Fully Paid,9500,9.99,306.5,RENT,30000,Not Verified,6940,55.5,16,0,10556.66
39957994,42802748, 36 months,credit_card,Fully Paid,29450,7.49,915.95,OWN,59000,Source Verified,28700,54.2,24,1,31889.18
59582173,63515938, 36 months,credit_card,Fully Paid,7000,11.53,230.94,MORTGAGE,80000,Verified,19383,77,48,12,7748.590001
46651002,49798744, 36 months,credit_card,Fully Paid,21000,13.99,717.63,MORTGAGE,71968,Source Verified,30013,62.8,37,5,23470.65
41049283,43925009, 36 months,credit_card,Fully Paid,29000,9.99,935.62,RENT,85000,Source Verified,29525,60.5,10,2,29890.53
43530077,46556830, 36 months,credit_card,Fully Paid,7200,13.33,243.75,RENT,22000,Source Verified,9142,32.5,16,9,7429.14
39897301,42742018, 36 months,credit_card,Fully Paid,1800,12.99,60.65,RENT,20000,Not Verified,13726,48.8,26,7,2058.5
65404397,69991178, 36 months,credit_card,Fully Paid,10800,12.59,361.77,RENT,45000,Source Verified,15218,45.6,15,11,11760.49
49914956,53283716, 36 months,credit_card,Fully Paid,21600,10.99,707.06,RENT,80000,Source Verified,27013,58,15,2,23997.49
54908170,58478882, 36 months,credit_card,Charged Off,11000,9.99,354.89,RENT,60000,Not Verified,8137,39,27,9,3552.77
54413798,57994530, 36 months,credit_card,Fully Paid,18000,7.26,557.94,MORTGAGE,98000,Not Verified,8573,49.6,30,2,19196.39
46804259,49952050, 36 months,credit_card,Fully Paid,8400,11.53,277.12,RENT,95000,Source Verified,24137,69,24,5,9418.8
40337458,43202185, 36 months,credit_card,Fully Paid,6825,13.66,232.14,RENT,48000,Not Verified,4698,45.6,13,3,7538.84
46654822,49802678, 36 months,credit_card,Fully Paid,10000,11.53,329.91,MORTGAGE,158700,Source Verified,39124,84,24,8,11188.3
55261138,58841949, 36 months,credit_card,Fully Paid,33175,10.99,1085.95,MORTGAGE,138000,Verified,45811,88.8,31,2,35819.57
56068202,59729935, 36 months,credit_card,Fully Paid,10000,5.32,301.15,MORTGAGE,116000,Not Verified,12141,15.2,59,7,10214.62
48314115,51562827, 36 months,credit_card,Fully Paid,7000,9.99,225.84,RENT,62000,Not Verified,7493,52.8,12,5,7088.53
63494935,67837661, 36 months,credit_card,Fully Paid,7200,11.53,237.53,OWN,75000,Verified,8574,31.4,25,7,7253.05
58782234,62644952, 36 months,credit_card,Fully Paid,6000,9.99,193.58,RENT,50000,Verified,11656,31.9,13,3,6340.98
38658279,41442159, 36 months,credit_card,Fully Paid,8000,10.49,259.99,MORTGAGE,48000,Verified,6388,31.2,14,2,8391.72
50283251,53671967, 36 months,credit_card,Fully Paid,15000,7.26,464.95,MORTGAGE,75000,Source Verified,4471,22,38,7,16105.37
57164495,60867219, 36 months,credit_card,Charged Off,12000,16.55,425.16,RENT,137000,Verified,15350,42.3,30,12,4127.83
66350985,71075720, 36 months,credit_card,Fully Paid,12000,11.22,394.12,RENT,37000,Verified,9911,42.4,22,8,12249.92
62095338,66009064, 36 months,credit_card,Fully Paid,4800,7.26,148.79,RENT,45000,Source Verified,5577,26.8,49,3,5053.4
61422024,65540822, 36 months,credit_card,Fully Paid,5000,12.29,166.77,MORTGAGE,39000,Not Verified,30227,82.8,23,1,5547.33
67818289,72677004, 36 months,credit_card,Charged Off,15000,10.64,488.53,MORTGAGE,80000,Source Verified,16540,52.7,32,7,3015.1
62439702,66702429, 36 months,credit_card,Fully Paid,7500,10.99,245.51,RENT,50000,Verified,8636,90,16,1,8065.64
44016867,47033628, 36 months,credit_card,Fully Paid,10000,16.99,356.48,RENT,65000,Verified,11248,30.9,32,22,11351.5
61410816,65529585, 36 months,credit_card,Fully Paid,8000,12.29,266.83,OWN,25000,Source Verified,8145,53.6,18,4,8285.44
51996182,55425898, 36 months,credit_card,Fully Paid,7500,7.26,232.48,MORTGAGE,40000,Not Verified,6898,15.1,31,4,7812.97
57184195,60886909, 36 months,credit_card,Fully Paid,9600,8.18,301.63,RENT,70296,Source Verified,2247,15.6,36,3,10010.95
46918710,50107538, 36 months,credit_card,Fully Paid,6000,8.18,188.52,MORTGAGE,54400,Source Verified,5195,98,16,3,6390.680001
46486911,49624653, 36 months,credit_card,Fully Paid,8400,7.89,262.8,MORTGAGE,47000,Verified,4470,28.7,40,2,9070.7
59372916,63306704, 36 months,credit_card,Charged Off,7450,16.99,265.58,RENT,20736,Verified,13265,85.6,31,9,2064.65
40352522,43217328, 36 months,credit_card,Fully Paid,8425,17.86,304,OWN,17000,Verified,11712,50.7,69,13,9789.04
63156877,67498649, 36 months,credit_card,Fully Paid,21000,7.26,650.92,MORTGAGE,99000,Verified,18011,34.4,22,1,22089.01001
39531267,42355079, 36 months,credit_card,Fully Paid,16000,6.03,486.97,OWN,125000,Not Verified,22501,30.2,23,8,17165.26
42275249,45242056, 36 months,credit_card,Fully Paid,7500,10.99,245.51,OWN,57500,Not Verified,8299,64.3,28,4,8273.25
38468396,41262282, 36 months,credit_card,Fully Paid,5000,11.99,166.05,MORTGAGE,78000,Verified,75720,83,46,2,5767.36
65747079,70379903, 36 months,credit_card,Fully Paid,6000,14.33,206.03,RENT,47000,Verified,6535,64.1,15,8,6490.400001
47158434,50367157, 36 months,credit_card,Fully Paid,16000,7.89,500.58,RENT,238000,Source Verified,88847,89.2,52,8,17166.86
43509962,46536696, 36 months,credit_card,Fully Paid,5000,7.89,156.43,MORTGAGE,120000,Not Verified,9198,43.4,17,3,5464.42
41149676,44025435, 36 months,credit_card,Fully Paid,12000,6.68,368.78,RENT,44000,Source Verified,21427,56.7,23,1,12834.49
66473225,71199011, 36 months,credit_card,Fully Paid,13300,16.99,474.12,OWN,35000,Source Verified,2228,21.4,27,3,13325.12
48314636,51563358, 36 months,credit_card,Fully Paid,3500,13.99,119.61,RENT,73000,Verified,9902,34.9,30,12,3777.37
46611975,49759758, 36 months,credit_card,Fully Paid,10000,6.92,308.41,MORTGAGE,66900,Not Verified,4732,30.7,22,3,10827.4
57186288,60889094, 36 months,credit_card,Fully Paid,20000,9.99,645.25,MORTGAGE,60000,Source Verified,16173,36.9,27,6,20469.85
55070684,58641474, 36 months,credit_card,Fully Paid,10000,10.99,327.34,RENT,84000,Not Verified,11848,36.7,22,8,10644.71
41141943,44017802, 36 months,credit_card,Fully Paid,3850,9.17,122.74,MORTGAGE,34304,Not Verified,5361,41.9,11,5,4154.93
58180418,61984143, 36 months,credit_card,Charged Off,8000,22.99,309.64,RENT,25000,Verified,12282,44.5,27,7,2480.69
40593672,43458542, 36 months,credit_card,Charged Off,6500,8.67,205.71,RENT,27000,Source Verified,6075,24.4,12,4,1025.42
38507815,41301678, 36 months,credit_card,Fully Paid,12500,8.19,392.81,MORTGAGE,73000,Not Verified,30434,80.1,33,2,13811.05
40138011,43002773, 36 months,credit_card,Fully Paid,19200,10.49,623.96,MORTGAGE,65000,Not Verified,19509,61.2,30,8,21080.89
60125490,64070209, 36 months,credit_card,Fully Paid,15000,9.99,483.94,MORTGAGE,60000,Source Verified,8282,82,21,7,16482.59001
38437174,41220994, 36 months,credit_card,Fully Paid,13000,8.19,408.52,MORTGAGE,46000,Not Verified,11717,24.8,33,9,13896.5
52898457,56398182, 36 months,credit_card,Fully Paid,15000,7.89,469.29,MORTGAGE,42000,Source Verified,13781,54.3,44,6,16274.76001
55278309,58859024, 36 months,credit_card,Fully Paid,35000,8.18,1099.69,MORTGAGE,107000,Verified,43956,58.1,32,5,37962.82
47290276,50518990, 36 months,credit_card,Fully Paid,14400,15.61,503.5,RENT,60000,Verified,13526,86.2,22,8,15788.25
57812705,61565437, 36 months,credit_card,Fully Paid,4100,13.99,140.11,RENT,44000,Verified,4006,66.8,25,6,4458.15
51176866,54586634, 36 months,credit_card,Fully Paid,8000,5.32,240.92,RENT,57200,Not Verified,9951,50.8,37,4,8443.2
56057560,59719281, 36 months,credit_card,Charged Off,4200,13.99,143.53,OWN,10000,Verified,4294,32.3,8,0,1572.3
61442213,65561023, 36 months,credit_card,Fully Paid,3600,9.17,114.77,RENT,20000,Verified,2847,48.3,10,2,3917.29
67368578,72180360, 36 months,credit_card,Fully Paid,35000,9.17,1115.77,MORTGAGE,87000,Verified,36080,62.7,21,4,36743.37
40157950,43022696, 36 months,credit_card,Fully Paid,12600,12.99,424.49,RENT,74000,Source Verified,28492,65.2,26,3,13011.61
39699233,42522949, 36 months,credit_card,Fully Paid,5500,6.49,168.55,RENT,50000,Not Verified,6357,55.8,34,3,5961.77
41071361,43947194, 36 months,credit_card,Fully Paid,10000,7.89,312.86,RENT,123000,Not Verified,21026,33.9,19,2,10557.59
49984017,53342756, 36 months,credit_card,Fully Paid,7500,5.32,225.87,MORTGAGE,30000,Verified,7259,8.4,21,1,7938.87
39589419,42413138, 36 months,credit_card,Fully Paid,12000,8.19,377.09,RENT,50000,Source Verified,20856,34.6,44,4,13098.13
38018131,40780844, 36 months,credit_card,Fully Paid,8500,11.99,282.29,RENT,58000,Not Verified,14023,53.1,17,5,8928.35
48714303,51963019, 36 months,credit_card,Charged Off,14400,10.99,471.37,RENT,78000,Source Verified,9614,49.6,12,0,4888.93
55575265,59177028, 36 months,credit_card,Fully Paid,9325,13.33,315.69,RENT,65000,Verified,1960,15,32,15,9509.41
14639105,16701429, 36 months,credit_card,Fully Paid,6000,5.93,182.35,MORTGAGE,48000,Source Verified,16746,42.1,37,2,6390.91
66594918,71320758, 36 months,credit_card,Fully Paid,3500,9.76,112.55,MORTGAGE,50000,Source Verified,1781,41.4,17,6,3562.57
67427216,72238976, 36 months,credit_card,Charged Off,35000,12.59,1172.39,RENT,90000,Source Verified,33855,53.6,35,4,4777.23
52818481,56318205, 36 months,credit_card,Fully Paid,21000,8.18,659.81,OWN,105000,Source Verified,42546,77.9,30,1,22022.16861
58963711,62805442, 36 months,credit_card,Fully Paid,12000,9.99,387.15,MORTGAGE,95000,Source Verified,13503,57.5,38,3,12652.76
50263212,53651926, 36 months,credit_card,Fully Paid,10000,13.33,338.54,OWN,37000,Not Verified,8410,49.5,29,5,10911.17
37641681,40404686, 36 months,credit_card,Fully Paid,25000,6.03,760.89,MORTGAGE,98000,Source Verified,29381,19.6,38,6,26243.64
50173741,53552470, 36 months,credit_card,Fully Paid,8000,7.89,250.29,RENT,75000,Source Verified,18107,54.1,49,5,8627.13
39459741,42263481, 36 months,credit_card,Fully Paid,13475,16.49,477.01,MORTGAGE,45000,Source Verified,22859,59.7,40,10,14840.37
37691743,40464785, 36 months,credit_card,Fully Paid,14000,8.19,439.94,MORTGAGE,45000,Not Verified,14013,48.7,27,5,15373.16
52758209,56177928, 36 months,credit_card,Fully Paid,16000,13.33,541.65,RENT,76000,Not Verified,10030,59,30,9,17369.55
61463466,65582340, 36 months,credit_card,Fully Paid,8800,8.18,276.5,MORTGAGE,100000,Verified,5788,7.9,41,9,9077.08
61409946,65528696, 36 months,credit_card,Fully Paid,7700,14.65,265.61,OWN,27000,Verified,16245,47.4,27,5,8116.25822
38578253,41362139, 36 months,credit_card,Fully Paid,12000,6.49,367.74,RENT,62000,Not Verified,210950,47,26,5,12207.12
63438267,67781092, 36 months,credit_card,Fully Paid,30000,12.69,1006.35,MORTGAGE,96000,Source Verified,53342,78.4,21,5,31582.32
46832277,49979993, 36 months,credit_card,Fully Paid,12000,6.68,368.78,MORTGAGE,85000,Source Verified,35331,58.4,26,6,12142.04
67636085,72489820, 36 months,credit_card,Fully Paid,16800,7.89,525.6,RENT,62000,Verified,7471,67.9,21,5,17555.09
51146018,54555759, 36 months,credit_card,Fully Paid,7200,5.32,216.83,MORTGAGE,30000,Not Verified,7249,50,19,0,7524.36
46346684,49484416, 36 months,credit_card,Fully Paid,16000,6.92,493.45,MORTGAGE,74148,Verified,18361,97.1,21,3,17247.01
62884327,67199046, 36 months,credit_card,Fully Paid,10000,6.24,305.31,MORTGAGE,42000,Not Verified,11839,25.3,33,4,10224.62
38629347,41413264, 36 months,credit_card,Fully Paid,6500,11.99,215.87,RENT,40000,Source Verified,7126,27.8,22,5,6901.39
46837154,49985049, 36 months,credit_card,Fully Paid,6000,7.89,187.72,RENT,75000,Source Verified,3948,16.8,18,3,6281.81
42464288,45431052, 36 months,credit_card,Fully Paid,6400,13.33,216.66,RENT,25000,Source Verified,7521,96.4,10,3,7017.44
53654320,57185045, 36 months,credit_card,Charged Off,5000,12.29,166.77,RENT,23753.4,Verified,7981,38.2,42,18,0
40572888,43437689, 36 months,credit_card,Fully Paid,12000,10.49,389.98,OWN,28000,Verified,9351,36.4,25,3,13535.16
50646199,54025945, 36 months,credit_card,Charged Off,17500,7.89,547.5,RENT,55000,Source Verified,23080,40.8,29,4,6714.12
60266860,64243639, 36 months,credit_card,Fully Paid,2000,13.33,67.71,MORTGAGE,35520,Verified,1295,14,39,4,2118.54
63408258,67751065, 36 months,credit_card,Fully Paid,14400,11.53,475.06,RENT,75000,Source Verified,18277,44.7,22,6,15381.05
42433823,45400560, 36 months,credit_card,Fully Paid,14400,8.18,452.45,RENT,60000,Source Verified,15465,84.5,19,0,15044.31
46633574,49781422, 36 months,credit_card,Charged Off,12000,8.18,377.04,RENT,35000,Source Verified,23403,69.9,26,6,4513.57
57035049,60747787, 36 months,credit_card,Fully Paid,28000,7.26,867.9,MORTGAGE,156000,Not Verified,42328,72,17,4,29962.55
41970544,44917256, 36 months,credit_card,Fully Paid,14700,6.68,451.75,MORTGAGE,98000,Not Verified,15786,71.1,22,3,15467.98
55189057,58759804, 36 months,credit_card,Fully Paid,9200,7.89,287.83,MORTGAGE,80000,Source Verified,24619,77.9,34,12,9778.57
55967831,59629563, 36 months,credit_card,Fully Paid,12000,8.18,377.04,MORTGAGE,30000,Source Verified,11759,71.7,11,2,12862.95
58360409,62179128, 36 months,credit_card,Fully Paid,28800,5.32,867.31,RENT,90000,Source Verified,39255,75.1,77,7,29518.42
40278389,43143154, 36 months,credit_card,Fully Paid,8000,11.99,265.68,RENT,48000,Source Verified,4861,31.2,36,3,8774.77
61313925,65432782, 36 months,credit_card,Charged Off,12000,8.18,377.04,RENT,61000,Source Verified,11628,65,12,3,2711.49
46116170,49223957, 36 months,credit_card,Fully Paid,8000,6.92,246.73,MORTGAGE,103000,Not Verified,7742,44.2,48,3,8593.84
39118150,41911862, 36 months,credit_card,Fully Paid,15175,12.99,511.24,RENT,38000,Source Verified,22539,71.1,40,2,16599.13
60923311,64965151, 36 months,credit_card,Fully Paid,20000,6.24,610.62,OWN,90000,Not Verified,26555,23.2,51,4,20924.77
39805864,42649608, 36 months,credit_card,Fully Paid,8000,11.44,263.58,RENT,50000,Not Verified,6575,79,26,3,8277.4
44995613,48073346, 36 months,credit_card,Fully Paid,12000,8.18,377.04,RENT,42000,Verified,7976,33,25,7,12732.53
65513729,70100502, 36 months,credit_card,Fully Paid,5000,7.26,154.99,MORTGAGE,60000,Source Verified,26785,89.9,28,1,5197.87
50093664,53452402, 36 months,credit_card,Fully Paid,6600,7.89,206.49,OWN,95000,Not Verified,10715,21.3,46,5,7158.490442
56984301,60697015, 36 months,credit_card,Fully Paid,9600,11.53,316.71,RENT,42000,Source Verified,11792,39.2,21,9,10343.26
64351040,68820782, 36 months,credit_card,Fully Paid,17000,11.49,560.52,RENT,61000,Source Verified,1162,4.1,14,4,17184.49
43659201,46675917, 36 months,credit_card,Fully Paid,10000,6.39,305.99,MORTGAGE,70000,Not Verified,12329,64.5,19,3,10568.23
41003557,43879508, 36 months,credit_card,Charged Off,7500,12.29,250.15,RENT,35000,Verified,4468,32.6,5,4,1549.56
56080790,59742592, 36 months,credit_card,Fully Paid,3200,13.99,109.36,OWN,40000,Not Verified,687,6.5,22,7,3438.53
56129224,59790985, 36 months,credit_card,Fully Paid,6025,9.17,192.08,RENT,60000,Source Verified,4544,75.7,32,9,6339.95
46833126,49980877, 36 months,credit_card,Fully Paid,8200,6.92,252.9,RENT,50600,Not Verified,8056,43.1,15,4,8740.56
46527548,49665323, 36 months,credit_card,Fully Paid,5600,11.53,184.75,RENT,72000,Not Verified,17389,48.3,20,8,6267.77
61480065,65598826, 36 months,credit_card,Charged Off,14000,12.05,465.34,RENT,120000,Not Verified,69483,83.6,19,4,3238.64
61391613,65510423, 36 months,credit_card,Fully Paid,10000,8.18,314.2,RENT,108000,Not Verified,10692,63,9,3,10724.03
54099252,57640051, 36 months,credit_card,Fully Paid,4000,12.29,133.42,RENT,75000,Not Verified,6824,59.9,7,4,4475.49
58633247,62473997, 36 months,credit_card,Fully Paid,12800,13.99,437.42,RENT,49500,Not Verified,10990,33.7,62,7,13599.02
67798127,72656839, 36 months,credit_card,Fully Paid,15000,6.24,457.97,MORTGAGE,90000,Source Verified,19419,40.8,18,1,15569.55
67328271,72130041, 36 months,credit_card,Charged Off,11125,9.17,354.66,OWN,60000,Not Verified,9590,29.7,42,6,2471.28
65771758,70404486, 36 months,credit_card,Fully Paid,25000,7.89,782.15,MORTGAGE,125000,Not Verified,50942,46.2,18,2,26293.7
45834127,48941839, 36 months,credit_card,Fully Paid,10000,11.53,329.91,MORTGAGE,60000,Not Verified,6749,57.2,34,9,11226.49
39539992,42363738, 36 months,credit_card,Fully Paid,21000,6.99,648.33,RENT,62000,Source Verified,22343,63.7,19,4,22419.14
41111461,43987289, 36 months,credit_card,Fully Paid,14000,6.39,428.39,MORTGAGE,82000,Not Verified,33337,48.4,45,3,15062.43
52028315,55458074, 36 months,credit_card,Fully Paid,20000,8.18,628.39,MORTGAGE,62000,Source Verified,22151,73.8,30,2,21387.34
67347008,72148770, 36 months,credit_card,Fully Paid,18000,7.89,563.15,OWN,70000,Not Verified,30260,79.3,7,1,18436.94
60195864,64172599, 36 months,credit_card,Fully Paid,20000,6.24,610.62,RENT,85000,Source Verified,19966,40.9,23,3,20345.19
38455134,41248922, 36 months,credit_card,Fully Paid,20000,7.49,622.04,RENT,43200,Verified,9106,22.9,28,6,21532.1
59522342,63456105, 36 months,credit_card,Fully Paid,16000,5.32,481.84,OWN,75000,Source Verified,13253,11.6,36,6,16828.53
43420587,46447348, 36 months,credit_card,Fully Paid,24000,10.99,785.62,MORTGAGE,87000,Source Verified,20363,69,24,3,27028.46
60860672,64902414, 36 months,credit_card,Charged Off,3000,10.99,98.21,RENT,37000,Verified,8489,21.8,9,3,489.22
63179900,67521763, 36 months,credit_card,Fully Paid,6000,10.99,196.41,RENT,62000,Source Verified,7830,25.4,26,9,6295.090001
38428863,41212763, 36 months,credit_card,Fully Paid,9550,16.49,338.07,MORTGAGE,30000,Source Verified,9103,75.2,11,1,9995.26
38520212,41314177, 36 months,credit_card,Fully Paid,7000,7.49,217.72,RENT,74500,Source Verified,17017,48.2,41,4,7211.89
41130301,44006080, 36 months,credit_card,Fully Paid,8500,12.29,283.51,RENT,37700,Source Verified,10471,39.2,29,9,9544.810003
50436361,53816115, 36 months,credit_card,Fully Paid,10000,8.18,314.2,OWN,55000,Not Verified,17717,44.7,28,10,10706.52
66300542,71025266, 36 months,credit_card,Fully Paid,10000,12.59,334.97,MORTGAGE,55000,Verified,17304,87.4,19,6,10901.69
47168290,50377011, 36 months,credit_card,Fully Paid,5300,6.92,163.46,MORTGAGE,60000,Source Verified,1537,54.9,24,5,5723.22
68594045,73483788, 36 months,credit_card,Fully Paid,18025,13.44,611.17,MORTGAGE,48000,Source Verified,18395,59.7,18,2,19569.67
46717140,49865057, 36 months,credit_card,Fully Paid,18000,8.18,565.56,RENT,70000,Verified,12310,47,29,10,18028.63
43892577,46909300, 36 months,credit_card,Fully Paid,7200,7.89,225.26,MORTGAGE,56000,Source Verified,6711,40.7,11,2,7805.64
67715559,72570277, 36 months,credit_card,Fully Paid,12000,9.17,382.55,MORTGAGE,63000,Not Verified,16474,37.7,39,11,12504.52
46833716,49981497, 36 months,credit_card,Charged Off,35000,17.86,1262.88,OWN,220000,Source Verified,27511,74.8,29,10,6279.67
68404941,73294713, 36 months,credit_card,Fully Paid,5000,8.49,157.82,MORTGAGE,37000,Source Verified,7635,45.4,20,4,5168.9
66570315,71296031, 36 months,credit_card,Fully Paid,10900,13.18,368.21,OWN,94000,Verified,10895,68.5,34,13,10970.51
54187804,57728539, 36 months,credit_card,Fully Paid,18400,12.29,613.7,RENT,40000,Source Verified,16876,66.2,36,1,19757.97
